"geno_ID","year","location","pltht","yld_bu_ac","earht"
"BSSSC0_001/3IIH6",2017,"Aurora",260.5,158.164999999998,122.5
"BSSSC0_002/3IIH6",2017,"Aurora",282,154.814999999998,145
"BSSSC0_005/3IIH6",2017,"Aurora",262.5,109.994999999998,137.5
"BSSSC0_008/3IIH6",2017,"Aurora",268,146.309999999998,146.5
"BSSSC0_012/3IIH6",2017,"Aurora",275.5,172.229999999998,142
"BSSSC0_015/3IIH6",2017,"Aurora",270,157.339999999998,127
"BSSSC0_017/3IIH6",2017,"Aurora",273.5,175.464999999998,141
"BSSSC0_020/3IIH6",2017,"Aurora",254,166.529999999998,119.5
"BSSSC0_024/3IIH6",2017,"Aurora",258.5,156.079999999998,127.5
"BSSSC0_026/3IIH6",2017,"Aurora",270,190.039999999998,127
"BSSSC0_029/3IIH6",2017,"Aurora",267.5,143.064999999998,138.5
"BSSSC0_038/3IIH6",2017,"Aurora",252.5,147.914999999998,121.5
"BSSSC0_048/3IIH6",2017,"Aurora",270.5,152.254999999998,134
"BSSSC0_057/3IIH6",2017,"Aurora",275.5,184.859999999998,143
"BSSSC0_060/3IIH6",2017,"Aurora",257.5,182.039999999998,117
"CG102/3IIH6",2017,"Aurora",278.5,204.054999999998,147
"CG106/3IIH6",2017,"Aurora",247,183.549999999998,115.5
"CG118/CGR01",2017,"Aurora",245.5,188.959999999998,111
"CG120/3IIH6",2017,"Aurora",258,145.876068984673,120.938988261261
"CG120/LH162",2017,"Aurora",246.5,144.109999999998,109.5
"CG120/LH185",2017,"Aurora",247,190.644999999998,101.5
"CG120/PHR25",2017,"Aurora",202,99.6460689846735,79.9389882612608
"CG120/PHW03",2017,"Aurora",247.5,145.319999999998,115.5
"CG120/PHZ51",2017,"Aurora",255.5,133.364999999998,115.5
"CG123/S8324",2017,"Aurora",240.5,185.044999999998,108.5
"CG124/CG120",2017,"Aurora",259,172.569999999998,110
"CG124/LH145",2017,"Aurora",274.5,158.304999999998,127.5
"CG124/PHHV4",2017,"Aurora",291.5,191.764999999998,137.5
"CG124/PHRE1",2017,"Aurora",252,195.053931015322,115.061011738739
"CG124/S8324",2017,"Aurora",255,175.656068984673,97.9389882612608
"CG44/CGR01",2017,"Aurora",238,189.383931015322,114.061011738739
"CG60/LH162",2017,"Aurora",221.333333333333,121.884643671772,101.687003912913
"CG60/LH185",2017,"Aurora",228,194.216068984673,116.938988261261
"CG60/LH82",2017,"Aurora",216,161.654999999998,92
"CGR03/CG108",2017,"Aurora",244.5,216.209999999998,121.5
"CI540/3IIH6",2017,"Aurora",284.5,132.104999999998,150
"CO258/3IIH6",2017,"Aurora",268,168.834999999998,136.5
"DKFBHJ/3IIH6",2017,"Aurora",264,172.039999999998,115.5
"F42/Mo17",2017,"Aurora",272,160.943931015322,139.061011738739
"FBLA/3IIH6",2017,"Aurora",240,141.163931015322,97.0610117387393
"FR19/3IIH6",2017,"Aurora",258.5,145.084999999998,131.5
"GEMN-0268/3IIH6",2017,"Aurora",287,199.243931015322,157.061011738739
"H122W/3IIH6",2017,"Aurora",290,169.399999999998,141.5
"H84/3IIH6",2017,"Aurora",254,188.524999999998,104
"H91/3IIH6",2017,"Aurora",294,196.519999999998,147.5
"I159/3IIH6",2017,"Aurora",286,187.654999999998,152.5
"ILL.HY/3IIH6",2017,"Aurora",266,192.029999999998,132
"LH145/3IIH6",2017,"Aurora",252.25,178.932499999998,113
"LH145/CG123",2017,"Aurora",264.5,186.419999999998,126.5
"LH145/LH162",2017,"Aurora",225,105.506068984673,104.938988261261
"LH145/PHK05",2017,"Aurora",246.5,177.474999999998,109
"LH145/PHR25",2017,"Aurora",244,161.594999999998,99
"LH149/3IIH6",2017,"Aurora",242.5,190.779999999998,115
"LH185/LH145",2017,"Aurora",242,206.744999999998,100
"LH185/PHRE1",2017,"Aurora",230,194.193931015322,100.061011738739
"LH185/S8324",2017,"Aurora",242,198.403931015322,97.0610117387393
"LH195/3IIH6",2017,"Aurora",245.5,179.629999999998,100
"LH195/CGR01",2017,"Aurora",270,163.969999999998,127.5
"LH195/LH82",2017,"Aurora",241,161.513931015322,107.061011738739
"LH198/3IIH6",2017,"Aurora",254,180.114999999998,112.5
"LH198/CGR01",2017,"Aurora",258,192.923931015322,129.061011738739
"LH198/PHZ51",2017,"Aurora",271,139.116068984674,143.938988261261
"LH205/3IIH6",2017,"Aurora",263,175.759999999998,120
"LH209/3IIH6",2017,"Aurora",252,188.414999999998,114
"LH212HT/LH195",2017,"Aurora",261.5,171.129999999998,124
"LH216/LH195",2017,"Aurora",265.5,174.599999999998,138.5
"LH220HT/3IIH6",2017,"Aurora",241,188.739999999998,103
"LH222/3IIH6",2017,"Aurora",261,183.534999999998,128.5
"LH74/PHN82",2017,"Aurora",236,182.626068984673,103.938988261261
"LH82/LH145",2017,"Aurora",233,148.574999999998,102.5
"LH82/PHB47",2017,"Aurora",NA,174.134999999998,102
"LH82/PHRE1",2017,"Aurora",234,165.056068984673,108.938988261261
"LH82/S8324",2017,"Aurora",229.5,172.539999999998,98.5
"N192/3IIH6",2017,"Aurora",247,198.974999999998,113.5
"N209/3IIH6",2017,"Aurora",271,185.759999999998,146
"N217/3IIH6",2017,"Aurora",278.5,192.614999999998,139.5
"N218/3IIH6",2017,"Aurora",265,198.804999999998,135
"N28HT/3IIH6",2017,"Aurora",270.5,155.539999999998,130
"N501/3IIH6",2017,"Aurora",269,164.454999999998,132
"NKH8431/3IIH6",2017,"Aurora",283.5,217.754999999998,134.5
"OS420/3IIH6",2017,"Aurora",274.5,179.509999999998,115.5
"PHB09/3IIH6",2017,"Aurora",263,182.269999999998,126.5
"PHB47/3IIH6",2017,"Aurora",264.333333333333,199.101310338439,121.35367057958
"PHB47/CG123",2017,"Aurora",244.5,154.304999999998,115
"PHB47/LH162",2017,"Aurora",252,165.684999999998,124
"PHB47/LH185",2017,"Aurora",258.5,195.929999999998,117
"PHB47/PHK05",2017,"Aurora",266,183.834999999998,117.5
"PHB47/PHK56",2017,"Aurora",249,164.494999999998,105
"PHB47/PHR25",2017,"Aurora",251,158.153931015322,99.0610117387393
"PHB47/PHW03",2017,"Aurora",266.5,160.849999999998,131
"PHB47/PHZ51",2017,"Aurora",275,194.599999999998,132.5
"PHBB3/3IIH6",2017,"Aurora",273.5,178.414999999998,137
"PHBW8/3IIH6",2017,"Aurora",256.5,196.544999999998,117.5
"PHG29/CG120",2017,"Aurora",255,181.946068984673,128.938988261261
"PHG29/LH145",2017,"Aurora",244,208.663931015322,119.061011738739
"PHG29/PHG47",2017,"Aurora",242.5,148.754999999998,110.5
"PHG29/PHHV4",2017,"Aurora",279,227.189999999998,122
"PHG29/PHRE1",2017,"Aurora",244,211.934999999998,135
"PHG29/S8324",2017,"Aurora",241.5,185.834999999998,106.5
"PHG39/TX205",2017,"Aurora",281,143.073931015322,151.061011738739
"PHG47/CG120",2017,"Aurora",236,168.209999999998,107.5
"PHG47/LH145",2017,"Aurora",245.5,150.204999999998,113
"PHG47/PHB47",2017,"Aurora",251,195.433931015322,104.061011738739
"PHG47/PHHV4",2017,"Aurora",256,204.084999999998,109.5
"PHG47/PHRE1",2017,"Aurora",237,194.693931015322,102.061011738739
"PHG47/S8324",2017,"Aurora",244,189.413931015322,90.0610117387393
"PHG80/3IIH6",2017,"Aurora",274.5,178.024999999998,130.5
"PHHV4/3IIH6",2017,"Aurora",270.5,194.569999999998,117.5
"PHHV4/CG123",2017,"Aurora",253.5,179.614999999998,116.5
"PHHV4/LH162",2017,"Aurora",256,188.523931015322,126.061011738739
"PHHV4/LH185",2017,"Aurora",266,239.633931015322,113.061011738739
"PHHV4/PHK05",2017,"Aurora",258,109.233931015322,111.061011738739
"PHHV4/PHK56",2017,"Aurora",263.5,185.614999999998,122
"PHHV4/PHR25",2017,"Aurora",265,170.304999999998,113
"PHHV4/PHW03",2017,"Aurora",285.5,181.359999999998,141.5
"PHHV4/PHZ51",2017,"Aurora",297,203.033931015322,141.061011738739
"PHJ40/LH82",2017,"Aurora",236,176.163931015322,106.061011738739
"PHJ89/CG120",2017,"Aurora",259,157.039999999998,112
"PHJ89/LH145",2017,"Aurora",259,156.304999999998,124
"PHJ89/PHHV4",2017,"Aurora",267.5,183.119999999998,114.5
"PHJ89/PHRE1",2017,"Aurora",252,187.939999999998,111
"PHJ89/S8324",2017,"Aurora",247,197.349999999998,100.5
"PHK56/PHRE1",2017,"Aurora",245,189.569999999998,121
"PHN11_OH43_0001/PHB47",2017,"Aurora",259,144.984999999998,106
"PHN11_PHW65_0323/LH195",2017,"Aurora",251,161.159999999998,117
"PHN82/LH145",2017,"Aurora",257,199.263931015322,118.061011738739
"PHN82/PHB47",2017,"Aurora",243,168.189999999998,108.5
"PHN82/PHHV4",2017,"Aurora",264,209.926068984673,116.938988261261
"PHN82/PHRE1",2017,"Aurora",NA,172.954999999998,105
"PHN82/S8324",2017,"Aurora",230,189.674999999998,95.5000000000001
"PHP02/PHB47",2017,"Aurora",262.5,179.364999999998,115
"PHP02/PHG47",2017,"Aurora",241.5,204.834999999998,111.5
"PHP85/3IIH6",2017,"Aurora",272,196.379999999998,120
"PHRE1/CG123",2017,"Aurora",242,158.569999999998,118.5
"PHRE1/PHR25",2017,"Aurora",200,106.176068984674,87.9389882612608
"PHT69/3IIH6",2017,"Aurora",242.5,169.249999999998,112
"PHV37/3IIH6",2017,"Aurora",258,226.619999999998,113.5
"PHW03/LH145",2017,"Aurora",275.5,178.099999999998,122.5
"PHW03/S8324",2017,"Aurora",246.5,163.109999999998,105
"PHW52/PHN82",2017,"Aurora",259.5,187.389999999998,105
"S8324/3IIH6",2017,"Aurora",248,184.654999999998,111
"S8324/CG123",2017,"Aurora",246.5,210.739999999998,126.5
"S8324/LH162",2017,"Aurora",237.5,160.434999999998,105.5
"S8324/PHK56",2017,"Aurora",239,204.989999999998,95.5000000000001
"S8324/PHR25",2017,"Aurora",223,153.439999999998,87.5000000000001
"S8324/PHZ51",2017,"Aurora",267,204.243931015322,110.061011738739
"S8326/CG120",2017,"Aurora",265,149.946068984673,141.938988261261
"S8326/LH145",2017,"Aurora",264.5,141.524999999998,123
"S8326/PHB47",2017,"Aurora",282,176.454999999998,140
"S8326/PHHV4",2017,"Aurora",286,227.694999999998,153
"S8326/PHRE1",2017,"Aurora",242,165.239999999998,128.5
"S8326/S8324",2017,"Aurora",261.5,165.214999999998,129.5
"SD101/3IIH6",2017,"Aurora",243.5,138.189999999998,117.5
"VA35/LH195",2017,"Aurora",279.5,189.409999999998,130.5
"W10004_0007/3IIH6",2017,"Aurora",243,177.554999999998,111.5
"W10004_0008/3IIH6",2017,"Aurora",273,174.424999999998,137.5
"W10004_0045/3IIH6",2017,"Aurora",274,170.069999999998,148.5
"W10004_0062/3IIH6",2017,"Aurora",240,162.649999999998,105.5
"W10004_0072/3IIH6",2017,"Aurora",277,185.579999999998,140.5
"W10004_0119/3IIH6",2017,"Aurora",270,186.799999999998,131.5
"W10004_0140/3IIH6",2017,"Aurora",286,128.773931015322,144.061011738739
"W10004_0148/3IIH6",2017,"Aurora",289.5,144.899999999998,145.5
"W10004_0208/3IIH6",2017,"Aurora",287,180.869999999998,145
"W10004_0212/3IIH6",2017,"Aurora",276.5,177.089999999998,133.5
"W10004_0225/3IIH6",2017,"Aurora",267,196.163931015322,137.061011738739
"W10004_0258/3IIH6",2017,"Aurora",273,168.099999999998,132.5
"W10004_0292/3IIH6",2017,"Aurora",238,163.709999999998,98.0000000000001
"W10005_0107/PHB47",2017,"Aurora",230,145.974999999998,103
"B14A/H95",2017,"Waterloo",254.999999999995,193.575,110
"B14A/Mo17",2017,"Waterloo",252.499999999995,210.43,142.5
"B73/PHN82",2017,"Waterloo",246.328226090723,261.24,145.000000107598
"B73/PHZ51",2017,"Waterloo",261.328226090723,200.69,125.000000107598
"B73/TX6252",2017,"Waterloo",264.999999999995,157.8,133.5
"CG108/CG119",2017,"Waterloo",221.249999999995,171.0975,106.25
"CG118/CGR01",2017,"Waterloo",245.499999999995,213.255,110
"CG120/3IIH6",2017,"Waterloo",252.499999999995,212.46,122.5
"CG120/CG123",2017,"Waterloo",229.999999999995,128.66,92.5
"CG120/LH162",2017,"Waterloo",237.499999999995,159.75,90
"CG120/LH185",2017,"Waterloo",249.999999999995,190.93,102.5
"CG120/PHK05",2017,"Waterloo",259.999999999995,148.975,125
"CG120/PHR25",2017,"Waterloo",232.499999999995,163.605,110
"CG120/PHW03",2017,"Waterloo",247.499999999995,179.74,112.5
"CG120/PHZ51",2017,"Waterloo",269.999999999995,113.855,95
"CG123/S8324",2017,"Waterloo",227.499999999995,199.62,105
"CG124/CG120",2017,"Waterloo",257.499999999995,174.18,100
"CG124/LH145",2017,"Waterloo",272.499999999995,117.59,115
"CG124/PHHV4",2017,"Waterloo",268.499999999995,181.2,95
"CG124/PHRE1",2017,"Waterloo",262.499999999995,182.79,120
"CG124/S8324",2017,"Waterloo",250.499999999995,195.99,104
"CG44/CGR01",2017,"Waterloo",239.999999999995,170.09,107.5
"CG60/LH162",2017,"Waterloo",221.249999999995,137.9625,105
"CG60/LH185",2017,"Waterloo",234.999999999995,178.95,102.5
"CG60/LH82",2017,"Waterloo",217.499999999995,141.305,85
"CGR01/LH82",2017,"Waterloo",229.999999999995,151.8625,102.5
"CGR03/CG108",2017,"Waterloo",227.499999999995,203.465,107.5
"F42/H95",2017,"Waterloo",264.999999999995,173.155,145
"F42/Mo17",2017,"Waterloo",267.499999999995,214.58,125
"F42/OH43",2017,"Waterloo",268.671773909267,198.72,124.999999892402
"GEMN-0268/3IIH6",2017,"Waterloo",271.328226090723,236.57,155.000000107598
"LH145/3IIH6",2017,"Waterloo",262.499999999995,153.455,105
"LH145/CG123",2017,"Waterloo",252.499999999995,151.725,113.5
"LH145/LH162",2017,"Waterloo",232.499999999995,127.48,105
"LH145/PHK05",2017,"Waterloo",252.499999999995,148.635,100.5
"LH185/LH145",2017,"Waterloo",239.999999999995,221.64,105
"LH185/PHRE1",2017,"Waterloo",227.499999999995,198.08,105
"LH185/S8324",2017,"Waterloo",239.999999999995,222.435,100
"LH195/CGR01",2017,"Waterloo",259.999999999995,218.125,134.5
"LH195/LH82",2017,"Waterloo",239.999999999995,129.595,112.5
"LH195/PHN37",2017,"Waterloo",252.499999999995,205.495,115
"LH198/CGR01",2017,"Waterloo",259.999999999995,248.99,132.5
"LH198/PHZ51",2017,"Waterloo",276.328226090723,156.98,140.000000107598
"LH212HT/LH195",2017,"Waterloo",266.328226090723,176.02,135.000000107598
"LH216/LH195",2017,"Waterloo",253.671773909267,200.39,139.999999892402
"LH74/PHM49",2017,"Waterloo",228.499999999995,203.24,110
"LH74/PHN82",2017,"Waterloo",236.328226090723,165.54,110.000000107598
"LH82/LH145",2017,"Waterloo",242.499999999995,169.545,105
"LH82/PHB47",2017,"Waterloo",234.999999999995,150.455,90
"LH82/PHRE1",2017,"Waterloo",227.499999999995,154.655,97.5
"LH82/S8324",2017,"Waterloo",219.999999999995,177.26,92.5
"MBNIL B004/3IIH6",2017,"Waterloo",NA,182.525,117.5
"MBNIL B004/LH185",2017,"Waterloo",254.999999999995,217.405,142.5
"MBNIL B004/PHZ51",2017,"Waterloo",264.999999999995,144.915,137.5
"MBNIL B015/3IIH6",2017,"Waterloo",247.499999999995,187.77,128.5
"MBNIL B015/LH185",2017,"Waterloo",260.999999999995,194.32,128
"MBNIL B015/PHZ51",2017,"Waterloo",267.499999999995,156.335,138.5
"MBNIL B040/3IIH6",2017,"Waterloo",NA,126.495,137.5
"MBNIL B040/PHZ51",2017,"Waterloo",262.499999999995,114.87,127.5
"MBNIL B043/3IIH6",2017,"Waterloo",237.499999999995,201.43,127.5
"MBNIL B043/PHZ51",2017,"Waterloo",247.499999999995,173.62,127
"MBNIL B044/3IIH6",2017,"Waterloo",239.999999999995,178.15,135
"MBNIL B044/PHZ51",2017,"Waterloo",259.999999999995,156.955,129.5
"MBNIL B049/PHZ51",2017,"Waterloo",259.999999999995,184.315,147.5
"MBNIL B055/3IIH6",2017,"Waterloo",264.999999999995,193.365,115
"MBNIL B055/LH185",2017,"Waterloo",262.499999999995,185.77,135
"MBNIL B055/PHZ51",2017,"Waterloo",277.499999999995,188.995,138.5
"MBNIL B057/3IIH6",2017,"Waterloo",269.499999999995,181.73,137
"MBNIL B057/LH185",2017,"Waterloo",257.499999999995,209.915,134.5
"MBNIL B057/PHZ51",2017,"Waterloo",267.499999999995,147.875,145
"MBNIL B065/3IIH6",2017,"Waterloo",252.499999999995,199.815,125
"MBNIL B065/PHZ51",2017,"Waterloo",264.999999999995,174.505,123.5
"MBNIL B078/3IIH6",2017,"Waterloo",247.499999999995,179.715,124
"MBNIL B078/PHZ51",2017,"Waterloo",267.499999999995,117.38,135
"MBNIL B102/3IIH6",2017,"Waterloo",255.499999999995,221.825,120
"MBNIL B102/LH185",2017,"Waterloo",252.499999999995,194.13,127.5
"MBNIL B102/PHZ51",2017,"Waterloo",259.999999999995,162.06,142
"MBNIL B107/3IIH6",2017,"Waterloo",259.999999999995,176.66,139.5
"MBNIL B107/PHZ51",2017,"Waterloo",269.999999999995,158,137.5
"MBNIL B111/3IIH6",2017,"Waterloo",267.499999999995,200.96,142
"MBNIL B111/PHZ51",2017,"Waterloo",247.499999999995,186.64,140
"MBNIL B122/3IIH6",2017,"Waterloo",247.499999999995,126.73,122.5
"MBNIL B122/PHZ51",2017,"Waterloo",257.499999999995,155.99,135
"MBNIL B123/3IIH6",2017,"Waterloo",262.499999999995,212.68,NA
"MBNIL B123/PHZ51",2017,"Waterloo",284.999999999995,175.06,145
"MBNIL B136/PHZ51",2017,"Waterloo",260.999999999995,164.99,138.5
"MBNIL B144/3IIH6",2017,"Waterloo",247.499999999995,196.22,126.5
"MBNIL B144/LH185",2017,"Waterloo",232.499999999995,191.67,111
"MBNIL B154/3IIH6",2017,"Waterloo",247.499999999995,171.85,107.5
"MBNIL B154/LH185",2017,"Waterloo",249.999999999995,188.91,121.5
"MBNIL B154/PHZ51",2017,"Waterloo",259.999999999995,162.45,142
"MBNIL B169/PHZ51",2017,"Waterloo",277.499999999995,142.87,147.5
"MBNIL B175/3IIH6",2017,"Waterloo",234.999999999995,210.63,112.5
"MBNIL B175/LH185",2017,"Waterloo",240.999999999995,197.785,120
"MBNIL B175/PHZ51",2017,"Waterloo",264.999999999995,152.61,135
"MBNIL B189/3IIH6",2017,"Waterloo",257.499999999995,183.705,122.5
"MBNIL B189/LH185",2017,"Waterloo",259.499999999995,210.565,126.5
"MBNIL B189/PHZ51",2017,"Waterloo",257.499999999995,190.095,127.5
"PB80/PHZ51",2017,"Waterloo",269.999999999995,179.375,135
"PHB47/3IIH6",2017,"Waterloo",254.999999999995,163.215,114.5
"PHB47/CG123",2017,"Waterloo",234.999999999995,185.94,102.5
"PHB47/LH162",2017,"Waterloo",229.999999999995,175.38,102.5
"PHB47/LH185",2017,"Waterloo",247.499999999995,195.41,122.5
"PHB47/PHK05",2017,"Waterloo",252.499999999995,156.325,110
"PHB47/PHK56",2017,"Waterloo",247.499999999995,179.905,93.5
"PHB47/PHR25",2017,"Waterloo",249.499999999995,154.05,107.5
"PHB47/PHW03",2017,"Waterloo",264.999999999995,189.72,102.5
"PHB47/PHZ51",2017,"Waterloo",267.499999999995,170.425,127.5
"PHG29/CG120",2017,"Waterloo",244.999999999995,168.01,112.5
"PHG29/LH145",2017,"Waterloo",262.499999999995,208.3,130
"PHG29/PHB47",2017,"Waterloo",246.499999999995,211.645,115
"PHG29/PHG47",2017,"Waterloo",249.999999999995,157.295,105
"PHG29/PHHV4",2017,"Waterloo",272.499999999995,230.605,127.5
"PHG29/PHRE1",2017,"Waterloo",252.499999999995,193.41,112.5
"PHG29/S8324",2017,"Waterloo",247.499999999995,208.335,119
"PHG39/TX205",2017,"Waterloo",259.999999999995,146.705,127.5
"PHG47/CG120",2017,"Waterloo",239.999999999995,177.7,96.5
"PHG47/LH145",2017,"Waterloo",239.999999999995,172.275,86
"PHG47/PHB47",2017,"Waterloo",247.499999999995,190.37,115
"PHG47/PHHV4",2017,"Waterloo",259.999999999995,211.345,103
"PHG47/PHRE1",2017,"Waterloo",237.499999999995,150.615,NA
"PHG47/S8324",2017,"Waterloo",239.999999999995,164.575,102.5
"PHG80/PHZ51",2017,"Waterloo",262.499999999995,193.14,115
"PHHV4/3IIH6",2017,"Waterloo",247.499999999995,219.38,95
"PHHV4/CG123",2017,"Waterloo",232.499999999995,196.775,97.5
"PHHV4/LH162",2017,"Waterloo",237.499999999995,198.16,97.5
"PHHV4/LH185",2017,"Waterloo",234.999999999995,191.92,112.5
"PHHV4/PHK05",2017,"Waterloo",249.999999999995,177.43,112.5
"PHHV4/PHK56",2017,"Waterloo",252.499999999995,197.415,112.5
"PHHV4/PHR25",2017,"Waterloo",254.999999999995,197.41,107.5
"PHHV4/PHZ51",2017,"Waterloo",269.999999999995,199.035,115
"PHJ40/LH82",2017,"Waterloo",232.499999999995,173.705,95
"PHJ89/CG120",2017,"Waterloo",247.499999999995,187.46,115
